"ID1","ID2","Latitude","Longitude","Elevation"
"V146518","1974",54.2,-126.8,671
"V152641","1974",54.2,-126.8,610
"V150376","1974",54.3,-122.4,610
"V150377","1974",54.3,-122.4,610
"V145507","1974",54.3,-122.4,792.48
"V150372","1974",54.3,-122.4,762
"V152656","1974",54.5,-127,671
"V152661","1974",54.5,-127,671
"V151832","1974",54.5,-127.2,1767.84
"V152577","1974",54.5,-127.2,1768
"V146498","1974",54.5,-127.2,1767.84
"V152664","1974",54.5,-127,671
"V152658","1974",54.5,-127,670.56
"V148420","1974",54.7,-127,701.04
"V152783","1974",54.7,-127.1,670.56
"V148904","1974",54.7,-127,792.48
"V152608","1974",54.8,-126.9,762
"V150593","1974",54.8,-127,823
"V146496","1974",54.8,-126.9,792
"V151858","1974",54.8,-125.9,792
"V146530","1974",54.8,-125.9,762
"V149455","1974",54.87,-126.93,701
"V151557","1974",55.1,-126.3,732
"V148926","1974",55.1,-127.4,792
"V151540","1974",55.2,-126.6,792
"V151528","1974",55.2,-126.6,792
"V151542","1974",55.2,-126.6,701
"V168413","1974",58.5,-124.8,1524
"V162394","1974",58.9,-125.1,NA
"V162378","1974",58.9,-125.1,NA
"V162395","1974",58.9,-125.1,NA
"V162393","1974",58.9,-125.1,NA
"V156762","1974",59,-121,122
"V159734","1974",59.42,-133.75,1386.84
"V159736","1974",59.42,-133.75,1585
"V159744","1974",59.42,-133.75,1554.48
"V159739","1974",59.42,-133.75,1554
"V159743","1974",59.42,-133.75,1554.48
"V159737","1974",59.42,-133.75,1554
"V159740","1974",59.42,-133.75,1554
"V159534","1974",59.42,-133.75,1570
"V159735","1974",59.42,-133.75,914.4
"V160066","1974",59.6,-126.9,NA
"V160069","1974",59.6,-126.9,NA
"V160067","1974",59.6,-126.9,NA
"V160070","1974",59.6,-126.9,NA
"V160072","1974",59.6,-126.9,NA
"V204939","1974",61,-138.6,NA
"V204940","1974",61,-138.6,NA
"V168396","1974",61,-132,802
"V168332","1974",61,-138.6,914
"V168320","1974",61,-138.6,914
"V147729","1974",61.5,-139.5,1066.8
"V183386","1974",69.4,-131.07,NA
"V196108","1974",69.7,-131.1,NA
"V196107","1974",69.7,-131.1,NA
"V177756","1974",74.8,-120.4,91
"V148373","1974",NA,NA,NA
"V191440","1974",NA,NA,NA
"V191450","1974",NA,NA,NA
"V148377","1974",NA,NA,NA
"V196763","1974",NA,NA,NA
"V193560","1974",NA,NA,NA
"V139263","1974",NA,NA,NA
"V191648","1974",NA,NA,NA
"V191638","1974",NA,NA,NA
"V191634","1974",NA,NA,NA
