"ID1","ID2","Latitude","Longitude","Elevation"
"V40481","1950",49.3,-124.2,220
"V40356","1950",49.3,-124.3,10
"V40353","1950",49.3,-124.3,1
"V40484","1950",49.3,-124.3,42
"V40483","1950",49.3,-124.3,30
"V38833","1950",49.3,-124.3,1
"V38834","1950",49.3,-124.3,NA
"V96285","1950",49.32,-120.52,NA
"V52758","1950",49.38,-121.44,NA
"V52774","1950",49.38,-121.44,NA
"V52772","1950",49.38,-121.35,NA
"V58292","1950",49.38,-115.3,NA
"V72529","1950",49.4,-119.9,2286
"V72536","1950",49.5,-119.59,2286
"V96230","1950",49.5,-120.5,NA
"V95763","1950",49.62,-116.98,NA
"V40504","1950",49.63,-125.7,30
"V40485","1950",49.63,-125.7,60
"V80790","1950",49.7,-116,NA
"V80791","1950",49.7,-116,NA
"V95755","1950",49.77,-119.74,NA
"V120090","1950",49.8,-115.8,NA
"V102179","1950",50,-118,396
"V96302","1950",50,-119,NA
"V96294","1950",50,-118,NA
"V68769","1950",50.16,-115.81,NA
"V96280","1950",50.17,-120.52,NA
"V68770","1950",50.2,-115.8,NA
"V95753","1950",50.47,-120.27,NA
"V95756","1950",50.47,-120.27,NA
"V102054","1950",50.52,-120.25,NA
"V97043","1950",50.68,-120.34,NA
"V95773","1950",50.68,-120.34,NA
"V95780","1950",50.68,-120.34,NA
"V97045","1950",50.68,-120.34,NA
"V102177","1950",50.68,-120.34,NA
"V58248","1950",50.7,-116.14,NA
"V80796","1950",50.7,-116.14,NA
"V27817","1950",50.7,-120.42,396
"V58249","1950",50.7,-116.14,NA
"V58249","1950",50.7,-116.14,NA
"V60177","1950",50.7,-120.3,NA
"V105949","1950",50.78,-119.01,NA
"V102048","1950",50.8,-119.7,NA
"V96238","1950",50.84,-119.01,NA
"V96298","1950",50.95,-119.17,NA
"V96274","1950",50.95,-119.17,NA
"V90299","1950",50.95,-119.17,NA
"V58602","1950",50.96,-122.3,NA
"V47934","1950",51,-121,NA
"V100896","1950",52.2,-122.26,NA
"V101113","1950",52.2,-122.26,NA
"V100985","1950",52.2,-122.5,NA
"V54013","1950",53.3,-60.4,NA
"V54088","1950",53.3,-60.4,NA
"V53969","1950",53.3,-60.4,NA
"V54040","1950",53.3,-60.4,NA
"V53965","1950",53.3,-60.4,NA
"V27808","1950",53.3,-60.1,NA
"V54039","1950",53.3,-60.1,NA
"V54009","1950",53.4,-60.4,NA
"V53967","1950",53.4,-60.4,NA
"V54038","1950",53.4,-60.5,NA
"V54012","1950",53.5,-60.2,NA
"V53968","1950",53.8,-58.4,914.4
"V55039","1950",58.1,-68.5,NA
"V73893","1950",58.76,-94.08,NA
"V27926","1950",60,-112.1,NA
"V27927","1950",60,-111.9,NA
"V27928","1950",60,-111.9,NA
"V27925","1950",60,-111.9,NA
"V27933","1950",60,-112.6,NA
"V27935","1950",60,-111.9,NA
"V27924","1950",60,-111.9,NA
"V36622","1950",60,-150,914.4
"V27934","1950",60,-111.9,NA
"V27945","1950",60,-111.9,NA
"V27932","1950",60,-111.9,NA
"V27930","1950",60.8,-113.3,NA
"V36624","1950",61,-151,1219
"V36620","1950",61,-151,762
"V36623","1950",61,-151,1341
"V36611","1950",62,-151,1219.2
"V52752","1950",NA,NA,NA
"V52750","1950",NA,NA,NA
"V52749","1950",NA,NA,NA
"V27799","1950",NA,NA,NA
"V62083","1950",NA,NA,NA
"V100921","1950",NA,NA,NA
"V72216","1950",NA,NA,NA
"V62186","1950",NA,NA,NA
"V52753","1950",NA,NA,NA
"V52769","1950",NA,NA,NA
"V963514","1950",NA,NA,NA
"V27803","1950",NA,NA,1280
"V58291","1950",NA,NA,NA
"V96181","1950",NA,NA,NA
"V100932","1950",NA,NA,NA
"V100979","1950",NA,NA,NA
"V72531","1950",NA,NA,2286
"V63516","1950",NA,NA,NA
"V63515","1950",NA,NA,NA
