"ID1","ID2","Latitude","Longitude","Elevation"
"V124115","1957",53.4,-131.92,NA
"V124294","1957",53.46,-132.24,NA
"V124399","1957",53.57,-131.93,NA
"V124402","1957",53.57,-132.33,NA
"V124404","1957",53.57,-131.93,NA
"V83460","1957",53.98,-130.52,NA
"V90684","1957",54,-122,NA
"V90685","1957",54,-122,NA
"V90764","1957",54,-122,NA
"V90776","1957",54,-122,NA
"V124306","1957",54.17,-133.05,NA
"V197773","1957",68.7,-134.1,NA
"V197812","1957",68.7,-132.8,NA
"V197796","1957",69.3,-133.9,NA
"V98212","1957",NA,NA,NA
"V111432","1957",NA,NA,3505
"V115526","1957",NA,NA,1219.2
"V115529","1957",NA,NA,NA
"V115527","1957",NA,NA,NA
"V115479","1957",NA,NA,NA
"V115539","1957",NA,NA,NA
"V115548","1957",NA,NA,NA
"V115477","1957",NA,NA,NA
"V115478","1957",NA,NA,NA
"V115511","1957",NA,NA,NA
"V115494","1957",NA,NA,NA
"V87360","1957",NA,NA,NA
"V87077","1957",NA,NA,NA
"V118024","1957",NA,NA,NA
"V87361","1957",NA,NA,NA
"V87078","1957",NA,NA,NA
"V67881","1957",NA,NA,1524
"V67202","1957",NA,NA,1432.56
"V78639","1957",NA,NA,1280.16
"V78711","1957",NA,NA,NA
"V111435","1957",NA,NA,3505
"V115535","1957",NA,NA,1828.8
"V115531","1957",NA,NA,1524
"V115482","1957",NA,NA,NA
"V115532","1957",NA,NA,NA
"V115530","1957",NA,NA,NA
"V115475","1957",NA,NA,NA
"V115484","1957",NA,NA,NA
"V115564","1957",NA,NA,NA
"V115563","1957",NA,NA,NA
"V115555","1957",NA,NA,1402.08
"V115556","1957",NA,NA,NA
"V66222","1957",NA,NA,2133.6
"V115495","1957",NA,NA,NA
"V115553","1957",NA,NA,NA
"V115558","1957",NA,NA,NA
"V115562","1957",NA,NA,NA
"V115545","1957",NA,NA,1524
"V115481","1957",NA,NA,NA
